"gateway_id","ts_epoch_ms","ac_units","client","gateway","generator","inverters","irradiance_meters","meters","timestamp"
"ESP32-DUMMY-002","1775859172000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859172000""}}"
"ESP32-DUMMY-002","1775859232000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859232000""}}"
"ESP32-DUMMY-002","1775859292000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859292000""}}"
"ESP32-DUMMY-002","1775859352000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859352000""}}"
"ESP32-DUMMY-002","1775859413000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859413000""}}"
"ESP32-DUMMY-002","1775859473000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859473000""}}"
"ESP32-DUMMY-002","1775859533000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859533000""}}"
"ESP32-DUMMY-002","1775859593000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859593000""}}"
"ESP32-DUMMY-002","1775859653000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859653000""}}"
"ESP32-DUMMY-002","1775859713000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859713000""}}"
"ESP32-DUMMY-002","1775859773000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859773000""}}"
"ESP32-DUMMY-002","1775859833000","[{""M"":{""temperature_c"":{""N"":""22""},""slave_id"":{""N"":""21""},""status"":{""S"":""ok""}}}]","{""client_email"":{""S"":""example@paradise.com""},""site_id"":{""S"":""2""},""client_name"":{""S"":""Paradise Resort""},""client_id"":{""S"":""001""}}","{""firmware"":{""S"":""paradise-esp32-dummy-site2-1.0""},""gateway_id"":{""S"":""ESP32-DUMMY-002""}}","{""status"":{""S"":""off""},""relay_on"":{""BOOL"":false}}","[{""M"":{""mppt_kw"":{""L"":[{""N"":""4.8""},{""N"":""4.6""},{""N"":""4.7""},{""N"":""4.4""}]},""p_total_kw"":{""N"":""18.5""},""battery_current_a"":{""N"":""8.2""},""battery_soc"":{""N"":""58""},""slave_id"":{""N"":""1""},""status"":{""S"":""running""},""battery_status"":{""S"":""charging""}}}]","[{""M"":{""slave_id"":{""N"":""30""},""irradiance_w_per_m2"":{""N"":""650""}}}]","[{""M"":{""p_total_w"":{""N"":""2100""},""kwh_total"":{""N"":""920""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""3.21""},""i2"":{""N"":""3.105""},""i3"":{""N"":""3.32""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""11""}}},{""M"":{""p_total_w"":{""N"":""7500""},""kwh_total"":{""N"":""4800""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""12.45""},""i2"":{""N"":""12.11""},""i3"":{""N"":""12.78""},""tariff"":{""M"":{""kwh_t1"":{""N"":""4100""},""kwh_t2"":{""N"":""700""}}},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""12""}}},{""M"":{""p_total_w"":{""N"":""6000""},""kwh_total"":{""N"":""3600""},""freq_hz"":{""N"":""50""},""i1"":{""N"":""9.2""},""i2"":{""N"":""8.95""},""i3"":{""N"":""9.41""},""v1"":{""N"":""228.4""},""v2"":{""N"":""229.1""},""v3"":{""N"":""227.9""},""slave_id"":{""N"":""13""}}}]","{""ts_epoch_ms"":{""N"":""1775859833000""}}"
